Date,Province,District,Rainfall_mm,Temp_Max_C,Temp_Min_C,Humidity_pct,Evapotranspiration_mm,WindSpeed_mps,SolarRadiation_Wm2,SoilMoisture_pct,NDVI,SPI,SPEI,PDSI,DroughtSeverity
15/11/2024,Luapula,Kawambwa,1.4,28.2,17.1,77.3,5.7,1.8,244.4,35.9,0.47,-0.25,-0.37,-0.81,Moderate
16/11/2024,North-Western,Solwezi,5.7,31.2,22.7,72.7,5.8,2,190.4,18.6,0.56,-1.95,-2.42,-2.69,Severe
17/11/2024,Western,Mongu,9.8,28.8,19.3,82.7,5.1,4,251,17.8,0.52,-0.99,-0.82,-1.41,Moderate
18/11/2024,Lusaka,Lusaka,26.7,32.3,20.4,84,3.2,4,244.6,31.2,0.34,-0.09,-0.12,-0.6,Moderate
19/11/2024,Southern,Livingstone,6.1,29.7,19.8,82.1,5.2,2.4,232.5,16.7,0.59,-1.01,-1.08,-1.54,Moderate
20/11/2024,Western,Sesheke,3.1,27.7,17.1,46.6,5.1,4.1,269.1,26.2,0.44,-0.8,-0.75,-1.27,Moderate
21/11/2024,Eastern,Lundazi,21,30.9,22.1,49.1,6.2,4,256,16.2,0.55,-1.76,-2.15,-2.46,Severe
22/11/2024,North-Western,Kasempa,2.1,28.5,20.3,68.5,5.9,1.6,184.9,29.3,0.55,-0.89,-1.12,-1.51,Severe
23/11/2024,Copperbelt,Kafironda,9.8,34.7,24,53.2,4.2,1.9,193,31.9,0.56,-0.08,-0.06,-0.57,Moderate
24/11/2024,Southern,Livingstone,9.6,32.1,20.8,47.2,5.6,4.1,208.6,31,0.39,0.28,0.04,-0.34,No drought
25/11/2024,Lusaka,Mount Makulu,24.6,28.6,17.6,65,6.2,1.9,244.6,20.8,0.35,-0.8,-0.63,-1.22,Moderate
26/11/2024,Lusaka,Lusaka,41.4,26.9,17.5,67.6,3.9,4.2,206.6,37.4,0.33,-1.33,-1.19,-1.76,Severe
27/11/2024,Luapula,Samfya,11.3,27.2,18,48.7,3.5,1.8,222.3,34.9,0.34,-0.97,-0.9,-1.44,Moderate
28/11/2024,Muchinga,Mpika,17.2,34,23.9,72.1,5.4,3.4,206.6,16,0.44,-1.51,-1.48,-2,Severe
29/11/2024,North-Western,Kasempa,11.2,26.7,15.5,49.3,5.7,4.2,218.3,30.8,0.43,0.14,-0.22,-0.54,Moderate
30/11/2024,Southern,Magoye,20.8,27.3,19,55.7,6.2,3.4,252.1,21.4,0.52,0.18,0.16,-0.33,No drought
01/12/2024,Luapula,Mansa,10.6,34.9,26.5,45.7,6.2,2.3,262,40,0.36,-1.79,-1.62,-2.21,Severe
02/12/2024,Western,Sesheke,1.5,28.5,20.1,55.9,5.9,2.6,188.8,23.6,0.59,-1.18,-1.42,-1.8,Severe
03/12/2024,Western,Mongu,0.7,32.2,22.2,78.7,4.6,3.6,253.2,19.3,0.41,-0.39,-0.51,-0.95,Moderate
04/12/2024,Central,Serenje,16.9,34.1,23.7,80.5,4.4,3.3,243,25.4,0.34,-0.75,-0.82,-1.28,Moderate
05/12/2024,Western,Kaoma,1.8,29.2,18.2,50.8,3,1.6,238.7,26.4,0.46,0.33,0.33,-0.17,No drought
06/12/2024,Eastern,Katete,16.8,25.9,17,70.1,5.9,2.7,205.8,36.7,0.5,-0.17,-0.31,-0.74,Moderate
07/12/2024,Luapula,Kawambwa,6.5,38.3,26.6,77,4.6,3.7,238.6,27.3,0.36,-0.97,-1.29,-1.63,Severe
08/12/2024,Luapula,Mansa,10,26.8,17.3,49,5.2,2.8,257.8,20.5,0.35,-0.4,-0.26,-0.83,Moderate
09/12/2024,Southern,Magoye,41.7,26.3,16,49.4,6.4,2,244.8,21.1,0.52,0.27,0.41,-0.16,No drought
10/12/2024,Muchinga,Isoka,2.9,32.7,23.9,54.6,4,2.7,203.4,15.5,0.56,0.4,0.38,-0.11,No drought
11/12/2024,Southern,Siavonga,1.6,31.3,20.8,46.8,5.2,2.4,216.9,34.2,0.54,-0.91,-0.79,-1.35,Moderate
12/12/2024,Muchinga,Isoka,23.8,31.5,22.7,77.2,6,2.4,275.2,16.2,0.34,-0.06,0.42,-0.32,Moderate
13/12/2024,Lusaka,Lusaka,1.5,30.1,18.4,71.6,5.9,1.5,234.2,26.5,0.45,-0.72,-0.68,-1.2,Moderate
14/12/2024,Central,Mkushi,10.4,30.4,19.9,51.3,6.4,3.1,187.3,30.7,0.38,-0.59,-0.49,-1.04,Moderate
15/12/2024,Lusaka,Chongwe,1.4,36,27.6,61.7,6,4.1,189.9,17.3,0.38,1.12,1.01,0.56,No drought
16/12/2024,Copperbelt,Ndola,10.2,32.3,20.8,50.1,6,3.3,192.7,25.7,0.35,-1.27,-1.06,-1.67,Severe
17/12/2024,North-Western,Zambezi,7.2,30.2,20.6,78.9,4.7,2.9,229,36.2,0.55,0.01,-0.33,-0.66,Moderate
18/12/2024,North-Western,Kasempa,6.7,27.8,18.8,83,4.1,2,226.1,22.7,0.31,-0.75,-0.65,-1.2,Moderate
19/12/2024,Southern,Choma,4.7,27.4,17.6,75.4,3.7,3.6,182.1,25.5,0.53,-1.15,-1,-1.57,Severe
20/12/2024,Northern,Misamfu,2.2,29,18.1,57.8,6.2,1.9,197.9,27.3,0.32,0.19,0.18,-0.32,No drought
21/12/2024,Luapula,Kawambwa,10.8,28.9,20.4,45.2,6.5,3.9,258.7,27.7,0.39,-0.38,-0.47,-0.93,Moderate
22/12/2024,Eastern,Msekera,0.2,29.4,17.7,70.5,5.8,2.9,216.2,17.7,0.56,-1.21,-1.32,-1.77,Severe
23/12/2024,Copperbelt,Kitwe,8.7,28.1,19.8,52.5,3.1,3.7,252.3,18.4,0.55,-0.45,-0.55,-1,Moderate
24/12/2024,North-Western,Mwinilunga,5.2,28.4,17.1,65.5,4.8,3.2,197.1,19.9,0.4,-0.38,-0.65,-1.02,Moderate
25/12/2024,Western,Senanga,15.5,27.8,19.2,72.9,5.2,3.8,273.7,32.3,0.35,-0.83,-0.7,-1.26,Moderate
26/12/2024,Lusaka,Mount Makulu,25.3,27.9,16.1,55.3,4.2,2.7,185.1,27.4,0.34,-0.3,-0.64,-0.97,Moderate
27/12/2024,Muchinga,Isoka,4.7,31.1,20.3,52.6,4.3,1.8,242.8,18,0.6,-0.86,-0.96,-1.41,Moderate
28/12/2024,Copperbelt,Ndola,4.8,31.3,20.7,79.7,6.1,4.3,189.5,28.6,0.52,0.3,0.42,-0.14,No drought
29/12/2024,Copperbelt,Kafironda,6.2,28.5,20.4,61,4.9,3.4,246.3,35.9,0.36,-1.31,-1.31,-1.81,Severe
30/12/2024,Lusaka,Lusaka,4.3,36.6,26,55.2,4.3,4,199.5,35.7,0.47,0.46,0.62,0.04,No drought
31/12/2024,Western,Kaoma,34,26.6,17,83.1,4.1,4.1,268.1,23.8,0.32,-0.62,-0.81,-1.22,Moderate
01/01/2025,North-Western,Solwezi,4.8,23.8,14.3,66,5.8,2.6,232.4,31.8,0.38,-1.26,-1.2,-1.73,Severe
02/01/2025,Copperbelt,Kafironda,9.6,39,29.6,48.3,3.7,4.4,220.9,26.7,0.32,0,0.14,-0.43,No drought
03/01/2025,North-Western,Zambezi,6.2,27.1,16.5,71,5.9,2.8,187.3,21.8,0.59,-1.16,-0.84,-1.5,Severe
04/01/2025,Southern,Livingstone,25.4,30.1,20.3,82.8,5.4,1.7,226.6,21,0.44,-0.1,0.36,-0.37,Moderate
05/01/2025,Northern,Kasama,10.9,31.5,19.9,53.4,3.1,3.7,262.8,39.2,0.57,-0.65,-0.51,-1.08,Moderate
06/01/2025,Western,Kaoma,8.1,27.4,17.1,48.5,4.4,3.8,249.3,39.8,0.38,0.27,-0.14,-0.43,Moderate
07/01/2025,Lusaka,Lusaka,2.3,29,19.7,65.5,6.3,1.6,215.2,36.4,0.42,0.09,0.02,-0.45,No drought
08/01/2025,North-Western,Mwinilunga,44.5,27.9,18.9,62.4,3.5,4.3,256.7,21.7,0.48,-0.54,-0.5,-1.02,Moderate
09/01/2025,North-Western,Kasempa,8,24.8,16.7,73.9,3.1,3.3,233.9,39.2,0.45,-0.32,-0.3,-0.81,Moderate
10/01/2025,Northern,Kasama,23.7,31.4,21.8,46.6,4.2,2.3,248.6,38.7,0.38,-1.47,-1.62,-2.04,Severe
11/01/2025,Muchinga,Chinsali,10.4,30.1,21.6,66.1,3.4,3.3,228.2,30.6,0.3,0.14,0.13,-0.36,No drought
12/01/2025,Eastern,Lundazi,9.3,27.8,18.9,83.6,3.5,2.6,182.6,20.5,0.53,-1.83,-1.88,-2.35,Severe
13/01/2025,Muchinga,Chinsali,19.3,29,17.9,78.8,5.8,3,203.3,36.1,0.52,-0.39,-0.53,-0.96,Moderate
14/01/2025,Central,Mkushi,0.3,28.7,17.3,67.2,6.2,4.3,180.9,16.9,0.38,0.35,0.5,-0.08,No drought
15/01/2025,North-Western,Solwezi,34.2,29.9,21.6,67.4,4.8,1.9,224.2,23.4,0.46,-1.9,-1.92,-2.41,Severe
16/01/2025,Muchinga,Chinsali,14.1,27,16.7,51.2,4.2,3.6,236,24.7,0.43,-0.94,-0.96,-1.45,Moderate
17/01/2025,Copperbelt,Kafironda,25.3,27.6,17.3,80.3,6.3,3.7,188.7,31.7,0.42,-1.62,-1.75,-2.19,Severe
18/01/2025,Copperbelt,Kitwe,4.8,31.3,22.2,49.7,3.9,4.3,238.2,28.3,0.48,0,0.23,-0.39,No drought
19/01/2025,Northern,Kasama,27.6,32.3,21.2,54.9,3.1,1.8,252.8,20,0.41,-0.82,-0.46,-1.14,Moderate
20/01/2025,Southern,Siavonga,17.1,31.3,20.5,67.2,5.4,2.7,193.8,31.6,0.46,-0.88,-1.16,-1.52,Severe
21/01/2025,Central,Kabwe,14.1,29.9,18.3,55.7,4.4,4.2,269.6,32.1,0.56,0.67,0.48,0.07,No drought
22/01/2025,Muchinga,Isoka,1.5,31.8,22,58.9,5.6,4.2,255.7,23.3,0.52,-1.88,-1.66,-2.27,Severe
23/01/2025,Southern,Livingstone,10,31.1,21,71.2,3.8,4.1,210.9,32.4,0.3,-1.79,-2.08,-2.44,Severe
24/01/2025,Northern,Kasama,11.3,30.8,19.8,71.5,4.2,3.9,209.5,29.3,0.52,0.59,0.29,-0.06,No drought
25/01/2025,Muchinga,Mpika,10.8,32.3,21,79.3,4.5,1.8,223.8,20.8,0.39,-1.28,-1.33,-1.81,Severe
26/01/2025,Northern,Kasama,32.6,29.5,20.6,82.3,4.2,2,236.3,38.6,0.3,0.6,0.82,0.21,No drought
27/01/2025,North-Western,Kasempa,49.4,25.2,15,57.2,3.3,1.5,225,35.9,0.47,-1.06,-1.21,-1.64,Severe
28/01/2025,North-Western,Mwinilunga,36.9,31.3,22,49.5,6,3.4,196.5,25.7,0.39,-0.74,-0.81,-1.27,Moderate
29/01/2025,Southern,Livingstone,7,33.4,21.9,82.5,5.8,4.1,235.1,35.6,0.39,-1.23,-1.56,-1.9,Severe
30/01/2025,Lusaka,Lusaka,1,27.9,19.5,53.8,4.6,2.8,260,33.5,0.43,-0.47,-0.72,-1.09,Moderate
31/01/2025,Southern,Magoye,6.5,28.9,17.2,79.4,5.5,2.9,232,39.4,0.59,-0.9,-0.78,-1.34,Moderate
01/02/2025,Southern,Siavonga,26.8,30.1,18.4,81.2,3.5,2.6,241.9,19,0.59,-1.21,-1.48,-1.84,Severe
02/02/2025,Lusaka,Mount Makulu,23.9,33.3,24.2,81.4,5.2,1.7,270.9,38.9,0.32,-1.68,-2.06,-2.37,Severe
03/02/2025,Lusaka,Chongwe,7,30.6,21.2,79.2,4.5,2.1,199.1,34.2,0.38,-1.08,-1.22,-1.65,Severe
04/02/2025,Lusaka,Lusaka,2.3,27.1,17.1,63.4,6.2,4.3,218.4,27.3,0.57,-0.82,-0.97,-1.4,Moderate
05/02/2025,Luapula,Mansa,3,31.3,21.4,61.6,6.4,2.1,201.5,22.3,0.35,-0.21,-0.06,-0.64,Moderate
06/02/2025,North-Western,Kabompo,2.4,36,27.8,61.1,5.3,3.6,243.8,23,0.33,0.41,0.2,-0.2,No drought
07/02/2025,Eastern,Katete,6.9,32.9,21.4,71.9,3.2,3.2,256.3,18.4,0.37,-0.97,-1,-1.48,Moderate
08/02/2025,Southern,Magoye,7.8,33.6,21.8,66.3,4.4,4.4,244.2,22.5,0.34,0.33,0.25,-0.21,No drought
09/02/2025,Western,Senanga,0.6,33.6,23.9,74.9,5.9,3.8,183.9,19.9,0.46,-2.3,-2.4,-2.85,Severe
10/02/2025,Copperbelt,Kafironda,29.4,27.6,19.3,82.1,5,3.5,271.2,23.6,0.49,-1.13,-1.03,-1.58,Severe
11/02/2025,Western,Sesheke,2.8,28,16.8,56.2,3.7,3,266.6,21,0.32,-1.13,-0.87,-1.5,Severe
12/02/2025,Central,Kabwe,9.3,28.3,16.4,60.3,3.5,3.5,208.4,29.6,0.48,-0.51,-0.27,-0.89,Moderate
13/02/2025,Lusaka,Lusaka,15.3,34.9,26.3,82.3,4.3,3.7,182,20.1,0.45,-1.45,-1.43,-1.94,Severe
14/02/2025,Eastern,Chipata,16.2,31.2,19.6,82.7,4.8,3.5,257.9,18.3,0.48,-0.7,-0.7,-1.2,Moderate
15/02/2025,Northern,Mbala,9.8,30,21.3,68,5.2,3.2,253.8,23.4,0.53,-1.14,-1.27,-1.71,Severe
16/02/2025,Luapula,Mansa,3.7,30.7,22.2,59.3,5.1,4,184.4,20.9,0.57,-0.1,-0.08,-0.59,Moderate
17/02/2025,Luapula,Samfya,21.3,34.9,23.2,61.3,3.7,3.1,270.8,35.1,0.32,-0.99,-0.86,-1.43,Moderate
18/02/2025,Eastern,Lundazi,5.3,27.7,18.6,58,6.3,2.3,226.1,31.8,0.35,-0.53,-0.19,-0.86,Moderate
19/02/2025,Southern,Siavonga,29.1,31.1,22,82.3,5.5,3.8,201.9,26.1,0.49,-0.88,-0.95,-1.42,Moderate
20/02/2025,Northern,Mbala,7.3,24.2,13.9,74.2,4.4,3.4,249.9,32.8,0.32,-0.82,-0.85,-1.33,Moderate
21/02/2025,Lusaka,Lusaka,4.8,28.8,18.9,84.7,5.7,2.1,230.1,20.8,0.42,-0.31,-0.17,-0.74,Moderate
22/02/2025,Muchinga,Mpika,7,33.5,23.6,65.2,3.6,3.9,234.2,18.3,0.53,1.16,0.97,0.56,No drought
23/02/2025,Southern,Choma,2.9,24.9,13.7,63.3,3.6,2.3,230.9,18.7,0.48,-1.6,-1.26,-1.93,Severe
24/02/2025,North-Western,Mwinilunga,1.4,31.9,20,79.4,3.4,4.3,222.3,15.2,0.43,-0.75,-0.74,-1.25,Moderate
25/02/2025,Western,Mongu,10.8,33.8,22.2,49.8,4.9,2.4,184.7,31.7,0.56,-0.71,-0.63,-1.17,Moderate
26/02/2025,Western,Mongu,3.9,28.1,19.9,73.8,4.6,2.3,199,31.7,0.3,-0.44,-0.53,-0.98,Moderate
27/02/2025,Western,Sesheke,10.3,29.8,18.3,57.1,3.3,3.8,240.6,29.3,0.32,-0.81,-0.74,-1.27,Moderate
28/02/2025,Copperbelt,Kitwe,29.6,31.5,23.2,49.2,4.7,2,277.8,19,0.45,0.1,0.38,-0.26,No drought
01/03/2025,Central,Mkushi,0.4,32.9,24.8,83.7,4.8,2.4,216.3,16.7,0.6,-1.04,-1.02,-1.53,Moderate
02/03/2025,Central,Mkushi,6.6,28.8,20,53.6,5.6,2.1,237.3,20.4,0.56,-0.35,-0.34,-0.84,Moderate
03/03/2025,Copperbelt,Kitwe,10.6,32,22.4,72.8,4.7,3,206.8,26.4,0.44,-0.46,-0.4,-0.93,Moderate
04/03/2025,Lusaka,Chongwe,1.8,31.1,21.3,66.6,6,2.9,217.3,27.3,0.47,0.06,0.28,-0.33,No drought
05/03/2025,Eastern,Katete,7.5,34.7,26.3,62.2,3.6,4.5,236.1,32.2,0.4,-1.86,-1.98,-2.42,Severe
06/03/2025,North-Western,Kasempa,3.3,30.9,21.9,47.6,5.4,3.2,220.5,24.1,0.37,0.03,0.1,-0.43,No drought
07/03/2025,North-Western,Zambezi,6.6,24.4,15.7,48.4,5.5,2.1,249,24.8,0.42,-0.17,-0.61,-0.89,Moderate
08/03/2025,Western,Sesheke,3.4,25.9,17.1,45.9,6.1,2.1,202.8,22,0.34,-0.64,-0.77,-1.21,Moderate
09/03/2025,Lusaka,Lusaka,8.2,32.4,23.9,66.5,4.5,2.3,240.4,36.8,0.6,-1.51,-1.81,-2.16,Severe
10/03/2025,Copperbelt,Ndola,24.5,25.8,16.3,78.5,5.3,3.3,213.4,35.4,0.31,-1.66,-1.65,-2.15,Severe
11/03/2025,Copperbelt,Kafironda,20.5,24,15.4,62.6,4.7,2.7,247.9,25.5,0.59,-1.04,-0.79,-1.42,Moderate
12/03/2025,Muchinga,Mpika,19.7,28.8,18.1,66.7,5.9,1.9,193,28.9,0.58,-0.11,-0.46,-0.79,Moderate
13/03/2025,Northern,Misamfu,0.2,30.8,19.5,56.4,3.8,3.9,185.6,24.2,0.45,-1.22,-0.89,-1.55,Severe
14/03/2025,Central,Kabwe,10.2,29,20.5,54,4.8,4,250.1,34.7,0.41,-0.66,-0.99,-1.32,Moderate
15/03/2025,Copperbelt,Ndola,1.8,32.1,21.3,82.8,4.4,3.5,226.5,30.8,0.43,-0.92,-0.91,-1.42,Moderate
16/03/2025,Western,Sesheke,1.2,30,18.4,81.8,3.2,4,183.8,24.2,0.46,0.95,1.04,0.49,No drought
17/03/2025,Northern,Misamfu,24.8,33,23.4,45.1,3.4,3.1,247.5,25.4,0.52,0.47,0.31,-0.11,No drought
18/03/2025,Western,Mongu,1.3,32.8,24.1,68.2,6.2,2.5,247,19.7,0.49,-1.48,-1.7,-2.09,Severe
19/03/2025,Lusaka,Chongwe,2.8,24.3,13.3,83.8,4.5,4.1,236.6,18.9,0.51,-0.94,-0.5,-1.22,Moderate
20/03/2025,Southern,Livingstone,6.7,25.1,13.2,71.7,3.2,2.5,242.3,16.4,0.31,0.27,-0.12,-0.42,Moderate
21/03/2025,Lusaka,Mount Makulu,7.2,28.2,17.8,47.9,3.5,1.7,261.2,33.8,0.53,-1.32,-1.13,-1.73,Severe
22/03/2025,Copperbelt,Ndola,15,23.3,14.2,70.7,5.4,4.1,214.2,34.2,0.47,-0.5,-0.49,-0.99,Moderate
23/03/2025,Central,Mkushi,0.8,37,27.1,48.7,5.7,3.7,211.2,22.7,0.55,-0.02,0.1,-0.46,Moderate
24/03/2025,Copperbelt,Ndola,4.2,32.2,22.8,47,3.1,3.2,256.2,28.4,0.55,0.52,0.5,0.01,No drought
25/03/2025,North-Western,Kasempa,2.5,29.6,17.7,67.2,6.3,1.5,254.8,37.6,0.34,0.12,0.09,-0.4,No drought
26/03/2025,Luapula,Samfya,0,32.1,23.3,71.6,3.3,3.3,196.4,33.4,0.39,-0.32,0.15,-0.58,Moderate
27/03/2025,North-Western,Kasempa,1.7,27.7,18,54.9,5.6,2.3,268.2,37.3,0.36,-0.19,-0.34,-0.77,Moderate
28/03/2025,Copperbelt,Kafironda,3.3,27.5,16.6,65.2,5.5,2.2,212.4,23.4,0.31,-0.7,-0.48,-1.09,Moderate
29/03/2025,Southern,Siavonga,21.1,23.6,11.9,46,5,3.1,201.9,25.7,0.5,-0.62,-0.77,-1.2,Moderate
30/03/2025,Muchinga,Isoka,1.2,30.9,19.5,55.3,3.1,2.2,185.7,17.6,0.43,-0.95,-0.93,-1.44,Moderate
31/03/2025,Northern,Misamfu,4.4,26.1,15.2,63.1,6,4.3,213.6,29,0.33,-1.92,-2,-2.46,Severe
01/04/2025,Luapula,Kawambwa,9.3,27.2,15.7,67.7,4.5,1.7,226.5,35.5,0.48,0.72,0.72,0.22,No drought
02/04/2025,Southern,Siavonga,15.6,29.9,20.2,61.4,3.8,1.9,199.7,16.4,0.36,-2.01,-2.12,-2.56,Severe
03/04/2025,North-Western,Kasempa,28.2,30.3,20.1,71.2,4.4,3.4,184.5,16.4,0.44,0.28,0.48,-0.12,No drought
04/04/2025,Southern,Choma,3.8,26.7,16.7,77.1,4.5,3,264.9,32.7,0.45,-0.75,-0.65,-1.2,Moderate
05/04/2025,Eastern,Lundazi,0.5,28.6,18.6,80.2,4.4,3.1,184.9,15.1,0.37,0.53,0.38,-0.04,No drought
06/04/2025,Southern,Magoye,2,32,20.5,75.9,3.6,4,256.9,29.9,0.4,-0.86,-0.97,-1.42,Moderate
07/04/2025,Central,Serenje,4.5,32.3,23.6,60.3,3.5,3.4,252.9,38.3,0.38,-0.29,-0.41,-0.85,Moderate
08/04/2025,Western,Senanga,1.6,27.7,17.8,68.9,3.1,2.3,183.3,25.5,0.57,-0.81,-1.05,-1.43,Moderate
09/04/2025,Eastern,Msekera,2.2,32,23.1,62.5,5.7,3.9,225.3,34.8,0.55,-1.32,-1.56,-1.94,Severe
10/04/2025,Eastern,Msekera,2.4,32.6,24.2,73.8,5.4,1.8,272.3,29.2,0.41,-0.58,-0.74,-1.16,Moderate
11/04/2025,Western,Mongu,10.1,32.1,21,63.9,5.2,2.9,269.4,27.4,0.55,-1.37,-1.45,-1.91,Severe
12/04/2025,Central,Kabwe,7.4,28.4,17.8,54.8,3.4,3.9,189.9,21.8,0.56,0.4,0.43,-0.08,No drought
13/04/2025,Copperbelt,Kitwe,6,30.9,22.8,79.8,3.5,1.9,197.6,39,0.51,-0.96,-1.05,-1.5,Moderate
14/04/2025,Eastern,Katete,10,30,20.7,63,5,2.8,221.5,33.3,0.51,-0.77,-0.87,-1.32,Moderate
15/04/2025,Central,Serenje,3.8,28.9,20.5,72.3,5.3,4.4,253,16.3,0.57,-0.87,-0.9,-1.39,Moderate
16/04/2025,Northern,Mbala,0.9,29.2,18.9,77.6,6.5,2.7,184.7,35,0.48,-1.57,-1.57,-2.07,Severe
17/04/2025,Lusaka,Chongwe,36.4,27.1,18,74.2,3.8,2,233,22.2,0.49,0.88,0.95,0.42,No drought
18/04/2025,Western,Sesheke,20.2,32.2,21.8,83.8,4.3,3.5,186.4,24.9,0.59,-1.06,-1.42,-1.74,Severe
19/04/2025,Muchinga,Isoka,30.1,29.3,20.3,66.4,5.9,1.8,274.3,34.9,0.35,-0.06,-0.22,-0.64,Moderate
20/04/2025,Southern,Livingstone,5.5,23,13.5,47.1,5.4,2.8,199.5,35.4,0.54,-0.79,-1.17,-1.48,Severe
21/04/2025,Northern,Misamfu,0.4,28.7,17,65.8,4.3,4.1,219.5,23.4,0.36,-0.98,-1.28,-1.63,Severe
22/04/2025,Southern,Siavonga,2.1,32,22.5,71.6,3.9,1.9,185.9,22.6,0.35,-0.61,-0.5,-1.05,Moderate
23/04/2025,Western,Mongu,8.3,26.6,15.7,79.9,3.7,1.8,269.8,23.7,0.47,-1.33,-1.51,-1.92,Severe
24/04/2025,North-Western,Kabompo,15.9,27.4,17.2,73.1,5.8,3.4,195.3,32.8,0.5,-0.35,-0.36,-0.85,Moderate
25/04/2025,Central,Serenje,24.4,26.2,14.8,55.1,6.4,3.3,259.4,17.1,0.36,0.93,0.69,0.31,No drought
26/04/2025,Muchinga,Mpika,0.7,31.8,20.8,65.4,4.5,2.7,182.6,23.4,0.59,1.53,1.46,1,No drought
27/04/2025,Southern,Siavonga,0.8,31.5,20.7,47.8,3.7,3.8,264.1,30.4,0.49,-0.49,-0.63,-1.06,Moderate
28/04/2025,Luapula,Kawambwa,2,27.3,17.3,64.1,3.9,1.6,240.5,24.9,0.39,-1.94,-1.86,-2.4,Severe
29/04/2025,Lusaka,Chongwe,2.3,27.9,16.6,50,6.2,4.1,226.5,33.6,0.49,-0.58,-0.64,-1.11,Moderate
30/04/2025,Southern,Livingstone,6.2,31.7,21.5,52.2,4.6,4.4,255.3,35.3,0.31,-0.09,0.34,-0.38,Moderate
01/05/2025,Lusaka,Chongwe,2.2,26.5,16.4,47.1,3.6,3.9,193.3,20.8,0.44,-1.27,-0.95,-1.61,Severe
02/05/2025,North-Western,Kabompo,1.7,23.9,12.9,68.2,4.4,2,202.7,29.4,0.43,-1.49,-1.75,-2.12,Severe
03/05/2025,North-Western,Zambezi,37.1,32.9,24.5,69.2,3.3,4.4,251.6,34.7,0.51,-1.86,-2.11,-2.48,Severe
04/05/2025,Southern,Siavonga,8.8,23.3,14.5,45.1,3.8,3,218,26.2,0.59,1,0.87,0.44,No drought
05/05/2025,Copperbelt,Ndola,14.3,30.7,21.7,54.1,3,1.9,210.9,17.9,0.6,-1.41,-1.56,-1.98,Severe
06/05/2025,Eastern,Msekera,32.6,29.1,21,70.6,4.4,2.3,200.7,31.4,0.42,-1.78,-1.67,-2.23,Severe
07/05/2025,Western,Mongu,11.2,31,21.2,82.8,3.5,3.4,218.2,38.9,0.4,-1.05,-0.88,-1.47,Moderate
08/05/2025,Luapula,Samfya,3.5,28.7,20,79.9,5.5,1.8,245,31.3,0.59,-1.88,-1.69,-2.29,Severe
09/05/2025,Southern,Siavonga,16.6,29.7,17.9,52.4,6.4,4.5,235.6,19.3,0.39,-1.39,-1.74,-2.06,Severe
10/05/2025,Lusaka,Chongwe,0,32.3,23.1,52.4,5.3,3.6,248.8,23,0.38,-0.36,-0.12,-0.74,Moderate
11/05/2025,Northern,Misamfu,7.7,29.9,18.8,72.2,5.2,4.2,181.8,28.9,0.54,-0.81,-1.2,-1.5,Severe
12/05/2025,North-Western,Solwezi,8.8,33.1,22.5,60.9,4.8,3.9,217.4,24.7,0.33,-0.03,-0.24,-0.64,Moderate
13/05/2025,Southern,Magoye,14.8,28.9,17.3,71.2,6.1,3,234.2,38,0.57,-0.2,-0.54,-0.87,Moderate
14/05/2025,Southern,Siavonga,19.7,30.6,21.9,58.8,3.2,2.3,256.8,37.1,0.37,-0.9,-1.29,-1.59,Severe
15/05/2025,Northern,Misamfu,18.8,30,18.4,74.6,4.9,3.1,214.8,28,0.5,-0.51,-0.18,-0.84,Moderate
16/05/2025,Southern,Choma,11.6,32.2,20.7,61.7,6.2,4.5,190.6,20.8,0.59,-1.54,-1.3,-1.92,Severe
17/05/2025,Northern,Kasama,3.3,33.4,24.5,46.4,4.4,2.4,260.9,35,0.44,0.46,0.77,0.11,No drought
18/05/2025,Muchinga,Isoka,7.7,23.8,15.4,73.7,3.7,2.1,221.3,20.7,0.48,-1.91,-2.08,-2.5,Severe
19/05/2025,Luapula,Mansa,5.7,28.6,18.6,67.2,5,3.6,197.7,21.3,0.54,-0.57,-0.87,-1.22,Moderate
20/05/2025,Lusaka,Lusaka,7.6,28.5,18.1,58.5,5,2.4,188.7,20.6,0.36,-0.13,0.24,-0.45,Moderate
21/05/2025,Northern,Mbala,32.9,27.6,17.3,82.1,5.9,2.5,203.7,21.6,0.45,1.47,1.47,0.97,No drought
22/05/2025,North-Western,Zambezi,10.9,32.8,21.4,66,5.4,4.2,229.6,22.8,0.53,-0.64,-0.75,-1.2,Moderate
23/05/2025,North-Western,Solwezi,4.4,27.5,16.5,55.1,4.6,2.7,278.2,24.8,0.32,-0.94,-0.9,-1.42,Moderate
24/05/2025,Northern,Mbala,7.3,26.4,18,49.9,3.4,3.3,199.6,21.3,0.35,-0.49,-0.63,-1.06,Moderate
25/05/2025,Northern,Misamfu,7.4,31.7,23.2,60.9,3.6,2.3,206.3,28.9,0.42,-0.02,-0.16,-0.59,Moderate
26/05/2025,Western,Mongu,8.4,28.5,17.6,48.5,5.3,4.2,185.8,18.5,0.51,-3.18,-3.59,-3.88,Severe
27/05/2025,Central,Serenje,14.4,29.6,17.6,72.5,5.9,2.7,256.8,16,0.34,-1.86,-1.95,-2.41,Severe
28/05/2025,Western,Kaoma,8.8,33,23.6,48.4,6.5,1.9,187.2,37,0.39,-1.99,-2.26,-2.62,Severe
29/05/2025,Western,Kaoma,12.7,32.1,23.9,65.1,5,4.3,184.9,29.3,0.56,-0.49,-0.39,-0.94,Moderate
